primary_photo/href,last_update_date,source/plan_id,source/agents/0/office_name,source/agents/1/office_name,source/spec_id,source/type,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,permalink,status,list_date,open_houses,description/year_built,description/baths_3qtr,description/sold_date,description/sold_price,description/baths_full,description/name,description/baths_half,description/lot_sqft,description/sqft,description/baths,description/sub_type,description/baths_1qtr,description/garage,description/stories,description/beds,description/type,branding/0/name,branding/0/photo,branding/0/type,list_price,lead_attributes/show_contact_an_agent,property_id,photos/0/tags/0/label,photos/0/tags/0/probability,photos/0/tags/1/label,photos/0/tags/1/probability,photos/0/tags/2/label,photos/0/tags/2/probability,photos/0/href,flags/is_new_construction,flags/is_for_rent,flags/is_subdivision,flags/is_contingent,flags/is_price_reduced,flags/is_pending,flags/is_foreclosure,flags/is_plan,flags/is_coming_soon,flags/is_new_listing,community,products/brand_name,virtual_tours,other_listings/rdc/0/listing_id,other_listings/rdc/0/listing_key,other_listings/rdc/0/status,other_listings/rdc/0/primary,other_listings/rdc/1/listing_id,other_listings/rdc/1/listing_key,other_listings/rdc/1/status,other_listings/rdc/1/primary,listing_id,price_reduced_amount,location/address/postal_code,location/address/state,location/address/coordinate/lon,location/address/coordinate/lat,location/address/city,location/address/state_code,location/address/line,location/street_view_url,location/county/fips_code,location/county/name,matterport,tags/9,virtual_tours/0/type,virtual_tours/0/href,location/address/coordinate,location/county,other_listings/rdc/2/listing_id,other_listings/rdc/2/listing_key,other_listings/rdc/2/status,other_listings/rdc/2/primary,other_listings/rdc/3/listing_id,other_listings/rdc/3/listing_key,other_listings/rdc/3/status,other_listings/rdc/3/primary,other_listings/rdc/4/listing_id,other_listings/rdc/4/listing_key,other_listings/rdc/4/status,other_listings/rdc/4/primary,other_listings/rdc/5/listing_id,other_listings/rdc/5/listing_key,other_listings/rdc/5/status,other_listings/rdc/5/primary,other_listings/rdc/6/listing_id,other_listings/rdc/6/listing_key,other_listings/rdc/6/status,other_listings/rdc/6/primary,other_listings/rdc/7/listing_id,other_listings/rdc/7/listing_key,other_listings/rdc/7/status,other_listings/rdc/7/primary,tags/10,tags/11,other_listings/rdc/8/listing_id,other_listings/rdc/8/listing_key,other_listings/rdc/8/status,other_listings/rdc/8/primary,other_listings/rdc/9/listing_id,other_listings/rdc/9/listing_key,other_listings/rdc/9/status,other_listings/rdc/9/primary,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,photos/0/tags,tags/26,primary_photo,photos,tags/27,tags/28,tags/29,tags/30,tags/31,tags/32
https://ap.rdcpix.com/bb1b9b55e7a27b6ee458cdd2bafc82bcl-m1738174602s-w1024_h768.jpg,2021-06-04T10:02:58Z,,,,,mls,central_air,forced_air,basement,two_or_more_stories,updated_kitchen,high_ceiling,vaulted_ceiling,private_bathroom,open_floor_plan,1313-N-Orange-St_Wilmington_DE_19801_M60063-21997,sold,2021-02-24T04:45:02Z,,1905,,2021-06-04,290000,2,,1,871,1350,3,,,,2,3,single_family,Hockessin Center,,Office,290000,true,6006321997,porch,0.99617285,house_view,0.0030575192,porch_yard,0.00066439674,https://ap.rdcpix.com/bb1b9b55e7a27b6ee458cdd2bafc82bcl-m1738174602s-w1024_h768.jpg,,,,,false,,,,,false,,essentials,,2926305857,,sold,,644557306,,sold,,2926305857,10000,19801,Delaware,-75.547066,39.749386,Wilmington,DE,1313 N Orange St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1313%20N%20Orange%20St%2C%20Wilmington%2C%20DE%2019801&size=640x480&source=outdoor&signature=W7P5cI7hRet-FLhLfmA54meS5WQ=,10003,New Castle,false,floor_plan,,http://www.vht.com/434136840/IDXS,,,603644198,,sold,,548452938,,sold,,,,,,,,,,,,,,,,,,exposed_brick,front_porch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/cc213a88c66db7bccbb5efce4b37b925l-m1369135297s-w1024_h768.jpg,2021-06-04T14:47:33Z,,,,,mls,central_air,community_outdoor_space,dining_room,disability_features,family_room,forced_air,hardwood_floors,laundry_room,view,3323-Hermitage-Rd_Wilmington_DE_19810_M52720-24420,sold,2021-04-16T04:20:47Z,,1965,,2021-06-04,378100,2,,,12632,2600,2,,,1,1,3,single_family,Brandywine Center,,Office,375000,true,5272024420,yard,0.78507346,porch_yard,0.21406928,garage,0.00072426815,https://ap.rdcpix.com/cc213a88c66db7bccbb5efce4b37b925l-m1369135297s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928202044,,sold,,,,,,2928202044,,19810,Delaware,-75.54022,39.825573,Wilmington,DE,3323 Hermitage Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3323%20Hermitage%20Rd%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=HEz9s7RVy2h-m2lc8WKBJBxhRlA=,10003,New Castle,false,basement,,http://www.vht.com/434155689/IDXS,,,,,,,,,,,,,,,,,,,,,,,,,,,single_story,garage_1_or_more,,,,,,,,,farm,ranch,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/675e91f2dede2adbfb2c7a82473b65abl-m3749113334s-w1024_h768.jpg,2021-06-04T14:06:51Z,,,,,mls,central_air,community_outdoor_space,den_or_office,dining_room,dishwasher,fireplace,hardwood_floors,washer_dryer,basement,20-Brandywine-Blvd_Wilmington_DE_19809_M63855-19410,sold,2021-04-28T04:24:59Z,,1939,,2021-06-04,375000,2,,1,9148,2005,3,,,2,2,3,single_family,Re/Max Associates-Wilmington,,Office,375000,true,6385519410,yard,0.9999186,porch_yard,0.00004740971,garage,0.000016418237,https://ap.rdcpix.com/675e91f2dede2adbfb2c7a82473b65abl-m3749113334s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928657526,,sold,,,,,,2928657526,,19809,Delaware,-75.50791,39.758907,Wilmington,DE,20 Brandywine Blvd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=20%20Brandywine%20Blvd%2C%20Wilmington%2C%20DE%2019809&size=640x480&source=outdoor&signature=gmUPN_ZtqMQGGM5uqid21XLNKw4=,10003,New Castle,false,two_or_more_stories,,https://www.corelistingmachine.com/home2/359JR6,,,,,,,,,,,,,,,,,,,,,,,,,,,garage_1_or_more,garage_2_or_more,,,,,,,,,granite_kitchen,updated_kitchen,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/0d36ba80080c6a58125950026759aeedl-m864927639s-w1024_h768.jpg,2021-06-04T16:08:23Z,,,,,mls,central_air,central_heat,basement,two_or_more_stories,,,,,,309-Taylor-Rd_Wilmington_DE_19804_M52448-03834,sold,2021-04-15T15:04:00Z,,1942,,2021-06-04,168000,1,,,6534,1919,1,,,,2,2,single_family,Hockessin Center,,Office,170000,true,5244803834,yard,0.99326646,porch_yard,0.0048474004,house_view,0.0016382051,https://ap.rdcpix.com/0d36ba80080c6a58125950026759aeedl-m864927639s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928164566,,sold,,516015378,,off_market,,2928164566,,19804,Delaware,-75.58716,39.737247,Wilmington,DE,309 Taylor Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=309%20Taylor%20Rd%2C%20Wilmington%2C%20DE%2019804&size=640x480&source=outdoor&signature=d5yK-Ln-S1vaLLciRF-ky9NDp3c=,10003,New Castle,false,,,,,,511848318,,off_market,,508010166,,off_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/5ae819985e62777ff38117a96febf6a0l-m3913216155s-w1024_h768.jpg,2021-06-04T12:12:12Z,,,,,mls,central_air,community_outdoor_space,dining_room,energy_efficient,fireplace,two_or_more_stories,fenced_yard,jack_and_jill_bathroom,,725-Renner-Rd_Wilmington_DE_19810_M55432-73616,sold,2021-04-30T17:43:01Z,,1979,,2021-06-04,189900,1,,1,2178,1475,2,townhouse,,,2,3,townhomes,Long & Foster Greenville,,Office,189900,true,5543273616,porch_yard,0.6933412,road_view,0.21514328,porch,0.08994772,https://ap.rdcpix.com/5ae819985e62777ff38117a96febf6a0l-m3913216155s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2930136856,,off_market,,2928777654,,sold,,2928777654,,19810,Delaware,-75.46337,39.823566,Wilmington,DE,725 Renner Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=725%20Renner%20Rd%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=TVHGkradyi3eqhU5R7v3iSKc2lI=,10003,New Castle,false,,,,,,521116662,,sold,,512389422,,off_market,,546968614,,sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/346fcfedecb5d65115cbd4de2ef465edl-m402831000s-w1024_h768.jpg,2021-06-04T14:28:14Z,,,,,mls,central_air,dining_room,family_room,fireplace,forced_air,hardwood_floors,basement,two_or_more_stories,garage_1_or_more,105-Chapelcrest-Ln_Wilmington_DE_19810_M59723-38607,sold,2021-04-05T13:36:48Z,,2004,,2021-06-04,730000,3,,1,10454,3675,4,,,2,2,4,single_family,Greenville Center,,Office,700000,true,5972338607,yard,0.8444926,house_view,0.1067726,porch_yard,0.030265033,https://ap.rdcpix.com/346fcfedecb5d65115cbd4de2ef465edl-m402831000s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927778184,,sold,,546762810,,sold,,2927778184,,19810,Delaware,-75.53771,39.820515,Wilmington,DE,105 Chapelcrest Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=105%20Chapelcrest%20Ln%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=thf7qxIQ2h57tVgnWyJR6XYZyCA=,10003,New Castle,false,garage_2_or_more,,http://www.vht.com/434152792/IDXS,,,,,,,,,,,,,,,,,,,,,,,,,,,granite_kitchen,high_ceiling,,,,,,,,,jack_and_jill_bathroom,ensuite,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/521ea86f162e0b2bc49e21030a8ae6e0l-m1844065185s-w1024_h768.jpg,2021-06-15T14:34:44Z,,,,,mls,community_outdoor_space,den_or_office,dining_room,family_room,fireplace,hardwood_floors,laundry_room,basement,two_or_more_stories,203-Stonehurst-Dr_Wilmington_DE_19804_M52718-10270,sold,2021-04-01T21:40:13Z,,1958,,2021-06-04,344000,3,,1,,2750,4,,,2,2,3,single_family,Long & Foster Greenville,,Office,360000,true,5271810270,porch_yard,0.73329955,house_view,0.12524429,porch,0.12229594,https://ap.rdcpix.com/521ea86f162e0b2bc49e21030a8ae6e0l-m1844065185s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927622312,,sold,,,,,,2927622312,,19804,Delaware,-75.61293,39.715446,Wilmington,DE,203 Stonehurst Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=203%20Stonehurst%20Dr%2C%20Wilmington%2C%20DE%2019804&size=640x480&source=outdoor&signature=2IKMeiqQAAzuoAH025cR0MV6S6o=,10003,New Castle,false,garage_1_or_more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garage_2_or_more,updated_kitchen,,,,,,,,,private_backyard,vaulted_ceiling,ensuite,,,,,,,,,,,,,,,,,,,,,
,2021-06-05T18:59:25Z,,,,,mls,basement,two_or_more_stories,garage_1_or_more,,,,,,,1104-Wynnbrook-Rd_Wilmington_DE_19809_M65040-80042,sold,2021-04-23T18:48:29Z,,1930,,2021-06-04,225000,1,,,5663,1075,1,,,1,2,2,single_family,BHHS Fox & Roach Brandywine,,Office,225000,true,6504080042,,,,,,,,,,,,,,,,,false,,essentials,,2928534593,,sold,,,,,,2928534593,,19809,Delaware,-75.4996,39.768635,Wilmington,DE,1104 Wynnbrook Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1104%20Wynnbrook%20Rd%2C%20Wilmington%2C%20DE%2019809&size=640x480&source=outdoor&signature=L_7IDqMsia3JOsmnDux1bXZcVgc=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/d6f167c287e5032d5475b2b544d17865l-m2275874835s-w1024_h768.jpg,2021-06-08T18:40:58Z,,,,,mls,central_air,forced_air,basement,single_story,garage_1_or_more,farm,ranch,,,1205-Carr-Rd_Wilmington_DE_19809_M52837-51819,sold,2021-05-03T04:18:57Z,,1953,,2021-06-03,188000,2,,,20473,,2,,,,1,3,single_family,Concord Realty Group,,Office,154900,true,5283751819,yard,0.909896,road_view,0.043211855,house_view,0.028240807,https://ap.rdcpix.com/d6f167c287e5032d5475b2b544d17865l-m2275874835s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928842887,,sold,,,,,,2928842887,,19809,Delaware,-75.48992,39.785297,Wilmington,DE,1205 Carr Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1205%20Carr%20Rd%2C%20Wilmington%2C%20DE%2019809&size=640x480&source=outdoor&signature=6-f8ccwoNDAkyy7L6_6qUK8fmZo=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/98621578baa991f76edace81a9e86e61l-m2141712247s-w1024_h768.jpg,2021-06-03T21:32:49Z,,"Long & Foster Real Estate, Inc.",,,mls,central_air,community_outdoor_space,den_or_office,forced_air,basement,two_or_more_stories,garage_1_or_more,vaulted_ceiling,new_roof,18-Granite-Rd_Wilmington_DE_19803_M56409-57250,sold,2021-04-15T16:35:14Z,,1941,,2021-06-03,945000,2,,1,22651,3375,3,,,1,2,3,single_family,Long & Foster Greenville,,Office,899900,true,5640957250,porch_yard,0.97796565,porch,0.021562716,house_view,0.00018254953,https://ap.rdcpix.com/98621578baa991f76edace81a9e86e61l-m2141712247s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928169948,,sold,,,,,,2928169948,,19803,Delaware,-75.553696,39.767647,Wilmington,DE,18 Granite Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=18%20Granite%20Rd%2C%20Wilmington%2C%20DE%2019803&size=640x480&source=outdoor&signature=09Of9RaHcajpW-YdzQowmwq1mjM=,10003,New Castle,false,trails,,,,,,,,,,,,,,,,,,,,,,,,,,,,,groundscare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/f8483309fac1dab7614f0354bb9f937cl-m1060373141s-w1024_h768.jpg,2021-06-03T12:09:19Z,,,,,mls,central_air,dining_room,disability_features,dishwasher,family_room,fireplace,hardwood_floors,laundry_room,view,1-Hosta-Ct_Wilmington_DE_19808_M57400-87806,sold,2021-04-08T18:57:08Z,,1986,,2021-06-03,469000,2,,2,11761,3413,4,,,2,2,4,single_family,BHHS Fox & Roach Greenville Home Marketing Center,,Office,469000,true,5740087806,,,,,,,https://ap.rdcpix.com/f8483309fac1dab7614f0354bb9f937cl-m1060373141s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2927916407,,sold,,,,,,2927916407,,19808,Delaware,-75.68292,39.740013,Wilmington,DE,1 Hosta Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1%20Hosta%20Ct%2C%20Wilmington%2C%20DE%2019808&size=640x480&source=outdoor&signature=_gaTNcWw4vcw8AJghy34gNjmVQE=,10003,New Castle,false,washer_dryer,,https://1HOSTACT.go2frr.com/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,basement,two_or_more_stories,,,,,,,,,garage_1_or_more,garage_2_or_more,big_bathroom,new_roof,park,shopping,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/cd25341a5bdb4633ef2db6d7b7fa29f8l-m1581579120s-w1024_h768.jpg,2021-06-07T15:08:19Z,,,,,mls,central_air,community_golf,community_outdoor_space,cul_de_sac,den_or_office,dishwasher,fireplace,forced_air,golf_course_lot_or_frontage,1513-Delwood-Rd_Wilmington_DE_19803_M53558-98684,sold,2021-04-17T13:12:55Z,,1951,,2021-06-03,285000,1,,,8276,1325,1,,,1,1,3,single_family,Re/Max Associates-Wilmington,,Office,265000,true,5355898684,porch_yard,0.8331729,porch,0.16212675,road_view,0.0026277534,https://ap.rdcpix.com/cd25341a5bdb4633ef2db6d7b7fa29f8l-m1581579120s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928270849,,sold,,523427490,,sold,,2928270849,,19803,Delaware,-75.53543,39.780647,Wilmington,DE,1513 Delwood Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1513%20Delwood%20Rd%2C%20Wilmington%2C%20DE%2019803&size=640x480&source=outdoor&signature=oGAneDjUKLOxPnhneCvt5JOPCc8=,10003,New Castle,false,hardwood_floors,,https://www.corelistingmachine.com/home2/V4VN7F,,,,,,,,,,,,,,,,,,,,,,,,,,,recreation_facilities,view,,,,,,,,,washer_dryer,single_story,garage_1_or_more,floor_plan,farm,ranch,golf_course,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/132a49073593a3ee92fbc19d1195aec4l-m3353988672s-w1024_h768.jpg,2021-06-03T15:18:54Z,,,,,mls,community_outdoor_space,community_tennis_court,dining_room,hardwood_floors,recreation_facilities,basement,two_or_more_stories,garage_1_or_more,granite_kitchen,605-W-37th-St_Wilmington_DE_19802_M98448-18972,sold,2021-04-29T14:53:18Z,,1954,,2021-06-03,320000,2,,2,3485,2721,4,,,1,3,3,single_family,Long & Foster Greenville,,Office,325000,true,9844818972,house_view,0.994576,farm_land,0.0049126945,porch_yard,0.00022370425,https://ap.rdcpix.com/132a49073593a3ee92fbc19d1195aec4l-m3353988672s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928711719,,sold,,,,,,2928711719,,19802,Delaware,-75.52966,39.765312,Wilmington,DE,605 W 37th St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=605%20W%2037th%20St%2C%20Wilmington%2C%20DE%2019802&size=640x480&source=outdoor&signature=BffqjB1uRMe9_8KHn7g7QotE6ac=,10003,New Castle,false,tennis_court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new_roof,tennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/f27466decede2beac9a087642d77df17l-m3411405232s-w1024_h768.jpg,2021-06-09T13:12:19Z,,,,,mls,central_air,energy_efficient,family_room,forced_air,hardwood_floors,swimming_pool,basement,two_or_more_stories,efficient,1801-Gravers-Ln_Wilmington_DE_19810_M65713-01504,sold,2021-04-21T04:18:48Z,,1958,,2021-06-03,385444,2,,1,10454,3296,3,,,,3,3,single_family,BHHS Fox & Roach Christiana,,Office,370000,true,6571301504,garage,0.66359735,yard,0.25293383,house_view,0.025851753,https://ap.rdcpix.com/f27466decede2beac9a087642d77df17l-m3411405232s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928409811,,sold,,2505246698,,sold,,2928409811,,19810,Delaware,-75.508224,39.805477,Wilmington,DE,1801 Gravers Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1801%20Gravers%20Ln%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=_zQzlUFdnHSZrsyHtfabPyavwrw=,10003,New Castle,false,,,https://1801GRAVERSLN.go2frr.com/index.html,,,598527638,,sold,,517259998,,sold,,546681938,,sold,,547581726,,off_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/40caad7fa6f1b64f18c11a1112c1ef25l-m2035053559s-w1024_h768.jpg,2021-06-03T18:53:20Z,,,,,mls,central_air,community_tennis_court,forced_air,game_room,recreation_facilities,single_story,swimming_pool,indoor_basketball_court,basketball_court,3301-Eastview-Ln_Wilmington_DE_19802_M57422-58677,sold,2021-04-13T19:46:36Z,,,,2021-06-03,115000,1,,,,,1,condo,,,1,2,condos,Tri-County Realty,,Office,125000,true,5742258677,pool,0.940164,yard,0.03932292,porch_yard,0.0108301,https://ap.rdcpix.com/40caad7fa6f1b64f18c11a1112c1ef25l-m2035053559s-w1024_h768.jpg,,,,,,,,,,false,,basic_opt_in,,2928088344,,sold,,2660608643,,off_market,,2928088344,,19802,Delaware,-75.51049,39.756573,Wilmington,DE,3301 Eastview Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3301%20Eastview%20Ln%2C%20Wilmington%2C%20DE%2019802&size=640x480&source=outdoor&signature=Ud2rUOaYzbMelWPadjVqakYiU8A=,10003,New Castle,false,tennis_court,,,,,640682926,,sold,,634113122,,off_market,,631589294,,off_market,,546618422,,off_market,,547085614,,off_market,,,,,,tennis,basketball,,,,,,,,,maintenance,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/cc50b491a1771710c18a1a523a63f718l-m4132969731s-w1024_h768.jpg,2021-06-02T17:36:12Z,,,,,mls,central_air,community_outdoor_space,community_security_features,den_or_office,dining_room,family_room,fireplace,forced_air,hardwood_floors,902-N-Bancroft-Pkwy_Wilmington_DE_19805_M53367-53436,sold,2021-04-16T04:20:47Z,,1979,,2021-06-02,355000,3,,1,4356,2383,3,,,2,3,3,single_family,BHHS Fox & Roach Brandywine,,Office,349900,true,5336753436,yard,0.92849314,porch_yard,0.068451785,house_view,0.002951302,https://ap.rdcpix.com/cc50b491a1771710c18a1a523a63f718l-m4132969731s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928202131,,sold,,2914259895,,sold,,2928202131,,19805,Delaware,-75.57181,39.754475,Wilmington,DE,902 N Bancroft Pkwy,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=902%20N%20Bancroft%20Pkwy%2C%20Wilmington%2C%20DE%2019805&size=640x480&source=outdoor&signature=aZssY6dWomLB8RUqtWFgt-o71Fw=,10003,New Castle,false,recreation_facilities,,https://902NBANCROFTPKWY.go2frr.com/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,view,basement,,,,,,,,,two_or_more_stories,updated_kitchen,master_suite,library,gated_community,park,security,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/ce7bb777b7d6caf44181aa628b5f3892l-m4002882805s-w1024_h768.jpg,2021-06-04T11:28:33Z,,Patterson-Schwartz-Hockessin,,,mls,central_air,dining_room,disability_features,family_room,forced_air,hardwood_floors,laundry_room,washer_dryer,basement,1703-Delpenn-Rd_Wilmington_DE_19810_M54088-27695,sold,2021-04-26T15:50:53Z,,1965,,2021-06-02,345000,1,,1,7841,2800,2,,,1,1,3,single_family,Hockessin Center,,Office,329999,true,5408827695,house_view,0.94082224,garage,0.024888983,porch_yard,0.015770938,https://ap.rdcpix.com/ce7bb777b7d6caf44181aa628b5f3892l-m4002882805s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928595616,,sold,,,,,,2928595616,,19810,Delaware,-75.48337,39.82489,Wilmington,DE,1703 Delpenn Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1703%20Delpenn%20Rd%2C%20Wilmington%2C%20DE%2019810&size=640x480&source=outdoor&signature=0Qi64Uc9i03j1KyuTBc1XveLvRY=,10003,New Castle,false,single_story,,http://www.vht.com/434159527/IDXS,,,,,,,,,,,,,,,,,,,,,,,,,,,garage_1_or_more,farm,,,,,,,,,ranch,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/4394ec967ff5c0b47becd962171da509l-m1651300658s-w1024_h768.jpg,2021-06-07T08:09:35Z,,,,,mls,central_air,community_outdoor_space,forced_air,hardwood_floors,basement,two_or_more_stories,new_roof,,,410-New-Rd_Wilmington_DE_19805_M52857-96371,sold,2021-05-14T21:27:02Z,,1949,,2021-06-02,175000,1,,,3049,1150,1,townhouse,,,2,3,townhomes,BHHS Fox & Roach Brandywine,,Office,169900,true,5285796371,yard,0.9947907,porch_yard,0.0026566533,house_view,0.0023700623,https://ap.rdcpix.com/4394ec967ff5c0b47becd962171da509l-m1651300658s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2929315560,,sold,,533099830,,sold,,2929315560,,19805,Delaware,-75.59021,39.739883,Wilmington,DE,410 New Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=410%20New%20Rd%2C%20Wilmington%2C%20DE%2019805&size=640x480&source=outdoor&signature=6HND1OQpKbfc3_zrogwPNupaDzI=,10003,New Castle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ap.rdcpix.com/1d5a3f9f914b0441d0ebeace403798c7l-m89288563s-w1024_h768.jpg,2021-06-02T17:19:46Z,,,BHHS Fox & Roach-Concord,,mls,central_air,community_outdoor_space,community_security_features,dishwasher,fireplace,hardwood_floors,washer_dryer,basement,two_or_more_stories,803-W-21st-St_Wilmington_DE_19802_M55131-27056,sold,2021-04-16T16:17:18Z,,1922,,2021-06-02,285000,2,,1,3049,1275,3,,,,2,3,single_family,BHHS Fox & Roach Greenville Home Marketing Center,,Office,285000,true,5513127056,porch_yard,0.8374338,porch,0.1563108,house_view,0.004320506,https://ap.rdcpix.com/1d5a3f9f914b0441d0ebeace403798c7l-m89288563s-w1024_h768.jpg,,,,,,,,,,false,,essentials,,2928221984,,sold,,2926119926,,off_market,,2928221984,,19802,Delaware,-75.54633,39.760075,Wilmington,DE,803 W 21st St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=803%20W%2021st%20St%2C%20Wilmington%2C%20DE%2019802&size=640x480&source=outdoor&signature=O-aiVhgS8oF9cQ1GkIfOX694czI=,10003,New Castle,false,gourmet_kitchen,,https://www.vr-360-tour.com/e/uR0BeLYnFuY/e?hide_e3play=true&hide_logo=true&hide_nadir=true&hidelive=true,,,2926323016,,off_market,,650549258,,off_market,,583912846,,sold,,577758202,,off_market,,547494742,,sold,,548156350,,sold,,master_bedroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
